0.0100, 1.000, 0.027674300134181977, 0.1260
0.0100, 0.999, 0.02683776479959488, 0.1087
0.0100, 0.999, 0.023182300478219987, 0.0569
0.0100, 0.998, 0.027443106487393377, 0.0748
0.0100, 0.998, 0.01777086544036865, 0.0739
0.0100, 0.997, 0.020077683165669442, 0.1027
0.0100, 0.997, 0.020061424732208254, 0.1111
0.0100, 0.996, 0.017071614876389505, 0.0815
0.0100, 0.996, 0.012973062247037887, 0.0735
0.0100, 0.995, 0.016331369176506995, 0.0682
0.0100, 0.995, 0.018422778934240342, 0.0835
0.0100, 0.994, 0.013029723092913628, 0.0666
0.0100, 0.994, 0.01930578975379467, 0.0912
0.0100, 0.993, 0.010700879164040089, 0.0602
0.0100, 0.993, 0.012884954161942005, 0.0616
0.0100, 0.993, 0.012826838187873363, 0.0641
0.0100, 0.992, 0.015714608006179333, 0.0888
0.0100, 0.992, 0.012371802687644958, 0.0668
0.0100, 0.991, 0.009803161524236203, 0.0631
0.0100, 0.991, 0.010347410574555398, 0.0605
0.0100, 0.990, 0.011496108084917068, 0.0575
0.0100, 0.990, 0.009964899979531766, 0.0621
0.0100, 0.989, 0.012625506766140462, 0.0665
0.0100, 0.989, 0.01178824795037508, 0.0622
0.0100, 0.988, 0.012254996113479138, 0.0687
0.0100, 0.988, 0.007487664252519607, 0.0693
0.0100, 0.987, 0.013503662467002868, 0.0588
0.0100, 0.987, 0.012334858775138855, 0.0739
0.0100, 0.987, 0.013085516713559628, 0.0819
0.0100, 0.986, 0.01634461735188961, 0.1014
0.0100, 0.986, 0.011633505716919899, 0.0636
0.0100, 0.985, 0.0116808899641037, 0.0657
0.0100, 0.985, 0.012469674922525882, 0.0669
0.0100, 0.984, 0.012595351859927177, 0.0634
0.0100, 0.984, 0.012989724889397621, 0.0665
0.0100, 0.983, 0.011277525052428246, 0.0702
0.0100, 0.983, 0.01160878412425518, 0.0635
0.0100, 0.982, 0.011046591997146606, 0.0627
0.0100, 0.982, 0.011188490122556686, 0.0724
0.0100, 0.981, 0.012160412900149822, 0.0632
0.0100, 0.981, 0.011289748780429364, 0.0556
0.0100, 0.981, 0.013089236505329609, 0.0599
0.0100, 0.980, 0.011326419942080975, 0.0562
0.0100, 0.980, 0.00942954172939062, 0.0687
0.0100, 0.979, 0.01211805447191, 0.0614
0.0100, 0.979, 0.010770087540149688, 0.0587
0.0100, 0.978, 0.013187278710305691, 0.0842
0.0100, 0.978, 0.011430053077638148, 0.0628
0.0100, 0.977, 0.011294164784252644, 0.0910
0.0100, 0.977, 0.010086639091372489, 0.0562
0.0100, 0.976, 0.012203482836484909, 0.0627
0.0100, 0.976, 0.010405883781611919, 0.0543
0.0100, 0.975, 0.009699952147901059, 0.0621
0.0100, 0.975, 0.01117157842218876, 0.0537
0.0100, 0.975, 0.010303869448602199, 0.0584
0.0100, 0.974, 0.010059451833367348, 0.0531
0.0100, 0.974, 0.011010877460241318, 0.0538
0.0100, 0.973, 0.013147021055221558, 0.0838
0.0100, 0.973, 0.012128628052771092, 0.0596
0.0100, 0.972, 0.011342199981212615, 0.0550
0.0100, 0.972, 0.010245184406638146, 0.0525
0.0100, 0.971, 0.010889053300023079, 0.0561
0.0100, 0.971, 0.013832265764474869, 0.0807
0.0100, 0.970, 0.012648302994668483, 0.0749
0.0100, 0.970, 0.012031318672001362, 0.0654
0.0100, 0.969, 0.011843555502593518, 0.0671
0.0100, 0.969, 0.010913037367165089, 0.0897
0.0100, 0.969, 0.010910908877849578, 0.0579
0.0100, 0.968, 0.011635923892259597, 0.0638
0.0100, 0.968, 0.010933900825679303, 0.0538
0.0100, 0.967, 0.011083132892847061, 0.0647
0.0100, 0.967, 0.012076861679553985, 0.0555
0.0100, 0.966, 0.010980167120695114, 0.0589
0.0100, 0.966, 0.011621506065130233, 0.0590
0.0100, 0.965, 0.011632066190242768, 0.0569
0.0100, 0.965, 0.01227545603364706, 0.0601
0.0100, 0.964, 0.010732748478651046, 0.0608
0.0100, 0.964, 0.011469415344297886, 0.0559
0.0100, 0.963, 0.011383534885942936, 0.0543
0.0100, 0.963, 0.011242192454636098, 0.0599
0.0100, 0.963, 0.01135952264815569, 0.0584
0.0100, 0.962, 0.01066139291971922, 0.0774
0.0100, 0.962, 0.011602522082626819, 0.0640
0.0100, 0.961, 0.011779678747057916, 0.0665
0.0100, 0.961, 0.010892366915941238, 0.0568
0.0100, 0.960, 0.011683832727372646, 0.0695
0.0100, 0.960, 0.01018421609699726, 0.0540
0.0100, 0.959, 0.009760428629815578, 0.0607
0.0100, 0.959, 0.011364767707884312, 0.0582
0.0100, 0.958, 0.009450798995792866, 0.0511
0.0100, 0.958, 0.010914983183145523, 0.0555
0.0100, 0.957, 0.011108078718185425, 0.0586
0.0100, 0.957, 0.009965671218931675, 0.0590
0.0100, 0.957, 0.011115761265158654, 0.0555
0.0100, 0.956, 0.010711722739040851, 0.0529
0.0100, 0.956, 0.01018202155083418, 0.0716
0.0100, 0.955, 0.013049009330570698, 0.0741
0.0100, 0.955, 0.011821246534585952, 0.0578
0.0100, 0.954, 0.00867952336743474, 0.0667
0.0100, 0.954, 0.01094373195618391, 0.0571
0.0100, 0.953, 0.008132936950773, 0.0552
0.0100, 0.953, 0.010684169754385948, 0.0479
0.0100, 0.952, 0.013253341101109982, 0.0889
0.0100, 0.952, 0.010393598526716232, 0.0591
0.0100, 0.951, 0.009866253919899464, 0.0553
0.0100, 0.951, 0.011486673600971699, 0.0558
