0.0100, 1.000, 0.05707506209611893, 0.2051
0.0100, 0.999, 0.05182275366783142, 0.1515
0.0100, 1.000, 0.05211387795209885, 0.2336
0.0100, 0.999, 0.03851792934536934, 0.1806
0.0100, 0.999, 0.034252593249082565, 0.1551
0.0100, 0.998, 0.02841122652590275, 0.1341
0.0100, 0.998, 0.026205914825201036, 0.1272
0.0100, 0.997, 0.030070116594433784, 0.1293
0.0100, 0.997, 0.024347545072436333, 0.1335
0.0100, 0.996, 0.023947556033730506, 0.1196
0.0100, 0.996, 0.025727706208825113, 0.1153
0.0100, 0.995, 0.03601042351126671, 0.1909
0.0100, 0.995, 0.024294593691825867, 0.1161
0.0100, 0.995, 0.027014372259378434, 0.1373
0.0100, 0.994, 0.02635474532842636, 0.1329
0.0100, 0.994, 0.023450693249702455, 0.1119
0.0100, 0.993, 0.029872609108686447, 0.1305
0.0100, 0.993, 0.029411089658737184, 0.1507
0.0100, 0.992, 0.026717416509985922, 0.1321
0.0100, 0.992, 0.02751372914016247, 0.1184
0.0100, 0.991, 0.02547076150774956, 0.1127
0.0100, 0.991, 0.0269165118932724, 0.1118
0.0100, 0.990, 0.028463779002428056, 0.1496
0.0100, 0.990, 0.030829412177205084, 0.1841
0.0100, 0.989, 0.025675607174634935, 0.1258
0.0100, 0.989, 0.025838122487068176, 0.1136
0.0100, 0.988, 0.027446044355630875, 0.1266
0.0100, 0.988, 0.029264635443687438, 0.1714
0.0100, 0.988, 0.02537638919055462, 0.1164
0.0100, 0.987, 0.023920858561992647, 0.1118
0.0100, 0.987, 0.022452042177319526, 0.1301
0.0100, 0.986, 0.030864357084035874, 0.1406
0.0100, 0.986, 0.02679429058730602, 0.1157
0.0100, 0.985, 0.02477476616203785, 0.1154
0.0100, 0.985, 0.027904418215155602, 0.1213
0.0100, 0.984, 0.02677069789171219, 0.1169
0.0100, 0.984, 0.025186893954873085, 0.1286
0.0100, 0.983, 0.03561626383662224, 0.1972
0.0100, 0.983, 0.02832979840040207, 0.1450
0.0100, 0.983, 0.0278346459120512, 0.1632
0.0100, 0.982, 0.027982197746634484, 0.1273
0.0100, 0.982, 0.021541188687086106, 0.1240
0.0100, 0.981, 0.02583142626285553, 0.1193
0.0100, 0.981, 0.026634088784456254, 0.1100
0.0100, 0.980, 0.021630651384592057, 0.0998
0.0100, 0.980, 0.03495105040073395, 0.1854
0.0100, 0.979, 0.03164043809473514, 0.1681
0.0100, 0.979, 0.026712719455361366, 0.1242
0.0100, 0.978, 0.02755217818915844, 0.1266
0.0100, 0.978, 0.02785237993299961, 0.1472
0.0100, 0.977, 0.028139342814683915, 0.1228
0.0100, 0.977, 0.025177426367998124, 0.1178
0.0100, 0.977, 0.028853418976068496, 0.1324
0.0100, 0.976, 0.02764904035627842, 0.1311
0.0100, 0.976, 0.027052145376801492, 0.1288
0.0100, 0.975, 0.024502546533942224, 0.1359
0.0100, 0.975, 0.029716905891895296, 0.1186
0.0100, 0.974, 0.02872831827402115, 0.1289
0.0100, 0.974, 0.0287296272367239, 0.1410
0.0100, 0.973, 0.026978323951363563, 0.1377
0.0100, 0.973, 0.025120828062295913, 0.1233
0.0100, 0.972, 0.02841724842786789, 0.1333
0.0100, 0.972, 0.026832742914557457, 0.1625
0.0100, 0.971, 0.02928988015651703, 0.1231
0.0100, 0.971, 0.032108557254076006, 0.1653
0.0100, 0.970, 0.032173731416463854, 0.1906
0.0100, 0.970, 0.03081892541050911, 0.1573
0.0100, 0.970, 0.029332203209400175, 0.1859
0.0100, 0.969, 0.029511931225657463, 0.1507
0.0100, 0.969, 0.03432008838653564, 0.1329
0.0100, 0.968, 0.026447790145874023, 0.1175
0.0100, 0.968, 0.025940913736820222, 0.1087
0.0100, 0.967, 0.027616085290908813, 0.1212
0.0100, 0.967, 0.027765065789222717, 0.1345
0.0100, 0.966, 0.026205190286040306, 0.1255
0.0100, 0.966, 0.0280301820486784, 0.1439
0.0100, 0.965, 0.02871834419667721, 0.1533
0.0100, 0.965, 0.02847866740822792, 0.1278
0.0100, 0.964, 0.029974205583333968, 0.1570
0.0100, 0.964, 0.030591595888137816, 0.1708
0.0100, 0.963, 0.02937057413160801, 0.1216
0.0100, 0.963, 0.03370583859086037, 0.1400
0.0100, 0.963, 0.027424338385462762, 0.1548
0.0100, 0.962, 0.030139706432819366, 0.1630
0.0100, 0.962, 0.02776966919004917, 0.1580
0.0100, 0.961, 0.030056144148111343, 0.1571
0.0100, 0.961, 0.025765040636062622, 0.1230
0.0100, 0.960, 0.03118578392267227, 0.1407
0.0100, 0.960, 0.02886611746251583, 0.1236
0.0100, 0.959, 0.026795667454600335, 0.1264
0.0100, 0.959, 0.02584432092308998, 0.1340
0.0100, 0.958, 0.02629620113968849, 0.1254
0.0100, 0.958, 0.027940113946795464, 0.1287
0.0100, 0.957, 0.02721309182047844, 0.1219
0.0100, 0.957, 0.029794357597827913, 0.1223
0.0100, 0.956, 0.026000656440854072, 0.1479
0.0100, 0.956, 0.026080454602837564, 0.1440
0.0100, 0.956, 0.03197301676869392, 0.1345
0.0100, 0.955, 0.025776142880320548, 0.1292
0.0100, 0.955, 0.029089378356933593, 0.1632
0.0100, 0.954, 0.027035321444272994, 0.1275
0.0100, 0.954, 0.02701958991587162, 0.1302
0.0100, 0.953, 0.028086708933115004, 0.1386
0.0100, 0.953, 0.028436629354953766, 0.1445
0.0100, 0.952, 0.030646202713251115, 0.1234
0.0100, 0.952, 0.028406171008944513, 0.1425
0.0100, 0.951, 0.02764120951294899, 0.1275
0.0100, 0.951, 0.026546299919486045, 0.1232
0.0100, 0.950, 0.027286789327859877, 0.1207
0.0100, 0.950, 0.02951707270741463, 0.1301
0.0100, 0.950, 0.027498539999127387, 0.1303
0.0100, 0.949, 0.027807881504297256, 0.1176
0.0100, 0.949, 0.02714585629105568, 0.1359
0.0100, 0.948, 0.030639735251665114, 0.1309
0.0100, 0.948, 0.024553727686405184, 0.1334
0.0100, 0.947, 0.023888738736510276, 0.1253
0.0100, 0.947, 0.0321848184466362, 0.1616
0.0100, 0.946, 0.033643937826156614, 0.1571
0.0100, 0.946, 0.026479402765631675, 0.1265
0.0100, 0.945, 0.026076305776834487, 0.1224
0.0100, 0.945, 0.025143315821886062, 0.1315
0.0100, 0.944, 0.026303482934832572, 0.1254
0.0100, 0.944, 0.028082574725151063, 0.1192
0.0100, 0.944, 0.024641163766384123, 0.1112
0.0100, 0.943, 0.023791029542684555, 0.1236
0.0100, 0.943, 0.027598192125558852, 0.1205
0.0100, 0.942, 0.023384993478655816, 0.1079
0.0100, 0.942, 0.030793328270316125, 0.1481
0.0100, 0.941, 0.02965437787771225, 0.1506
0.0100, 0.941, 0.023774831533432007, 0.1209
0.0100, 0.940, 0.02910677744448185, 0.1231
0.0100, 0.940, 0.026380823373794555, 0.1164
0.0100, 0.939, 0.023467899248003958, 0.1183
0.0100, 0.939, 0.020360006704926492, 0.1188
0.0100, 0.938, 0.029977589964866637, 0.1140
0.0100, 0.938, 0.02410549822449684, 0.1025
0.0100, 0.938, 0.025567711651325226, 0.1191
0.0100, 0.937, 0.028563187569379807, 0.1384
0.0100, 0.937, 0.02679426972568035, 0.1445
0.0100, 0.936, 0.026044169411063193, 0.1152
0.0100, 0.936, 0.026726610437035562, 0.1462
0.0100, 0.935, 0.029543427735567094, 0.1336
0.0100, 0.935, 0.025764024421572686, 0.1280
0.0100, 0.934, 0.02774798935651779, 0.1199
0.0100, 0.934, 0.02649776828289032, 0.1192
0.0100, 0.933, 0.025427183404564856, 0.1185
0.0100, 0.933, 0.02746606057882309, 0.1453
0.0100, 0.932, 0.025480994537472726, 0.1283
0.0100, 0.932, 0.027293617382645605, 0.1133
0.0100, 0.931, 0.029304553225636482, 0.1515
0.0100, 0.931, 0.02515754383802414, 0.1333
0.0100, 0.931, 0.02348425227403641, 0.1404
0.0100, 0.930, 0.023209289625287056, 0.1145
0.0100, 0.930, 0.03193854719400406, 0.1446
0.0100, 0.929, 0.03209267172217369, 0.1695
0.0100, 0.929, 0.027294391110539436, 0.1421
